   8.9624E+02  3.1739E-25  
   9.1501E+02  3.1976E-25  
   9.3416E+02  3.2215E-25  
   9.5371E+02  3.2455E-25  
   9.7368E+02  3.2696E-25  
   9.9406E+02  3.2938E-25  
   1.0149E+03  3.3214E-25  
   1.0361E+03  3.3460E-25  
   1.0578E+03  3.3706E-25  
   1.0799E+03  3.3954E-25  
   1.1026E+03  3.4203E-25  
   1.1256E+03  3.4454E-25  
   1.1492E+03  3.4706E-25  
   1.1733E+03  3.4961E-25  
   1.1978E+03  3.5217E-25  
   1.2229E+03  3.5475E-25  
   1.2485E+03  3.5734E-25  
   1.2746E+03  3.5996E-25  
   1.3013E+03  3.6260E-25  
   1.3285E+03  3.6526E-25  
   1.3564E+03  3.6794E-25  
   1.3847E+03  3.7065E-25  
   1.4137E+03  3.7337E-25  
   1.4433E+03  3.7613E-25  
   1.4735E+03  3.7891E-25  
   1.5044E+03  3.8171E-25  
   1.5359E+03  3.8456E-25  
   1.5680E+03  3.8742E-25  
   1.6009E+03  3.9033E-25  
   1.6344E+03  3.9326E-25  
   1.6686E+03  3.9623E-25  
   1.7035E+03  3.9924E-25  
   1.7392E+03  4.0228E-25  
   1.7756E+03  4.0514E-25  
   1.8127E+03  4.0832E-25  
   1.8507E+03  4.1147E-25  
   1.8894E+03  4.1470E-25  
   1.9290E+03  4.1795E-25  
   1.9694E+03  4.2127E-25  
   2.0106E+03  4.2463E-25  
   2.0527E+03  4.2804E-25  
   2.0956E+03  4.3151E-25  
   2.1395E+03  4.3503E-25  
   2.1843E+03  4.3861E-25  
   2.2300E+03  4.4225E-25  
   2.2767E+03  4.4595E-25  
   2.3244E+03  4.4974E-25  
   2.3730E+03  4.5362E-25  
   2.4227E+03  4.5758E-25  
   2.4734E+03  4.6164E-25  
   2.5252E+03  4.6579E-25  
   2.5781E+03  4.7005E-25  
   2.6320E+03  4.7441E-25  
   2.6871E+03  4.7889E-25  
   2.7434E+03  4.8348E-25  
   2.8008E+03  4.8820E-25  
   2.8594E+03  4.9306E-25  
   2.9193E+03  4.9805E-25  
   2.9804E+03  5.0319E-25  
   3.0428E+03  5.0848E-25  
   3.1065E+03  5.1394E-25  
   3.1715E+03  5.1956E-25  
   3.2379E+03  5.2537E-25  
   3.3057E+03  5.3138E-25  
   3.3749E+03  5.3758E-25  
   3.4455E+03  5.4400E-25  
   3.5176E+03  5.5065E-25  
   3.5913E+03  5.5753E-25  
   3.6665E+03  5.6465E-25  
   3.7432E+03  5.7204E-25  
   3.8216E+03  5.7973E-25  
   3.9016E+03  5.8771E-25  
   3.9832E+03  5.9601E-25  
   4.0666E+03  6.0464E-25  
   4.1517E+03  6.1362E-25  
   4.2387E+03  6.2297E-25  
   4.3274E+03  6.3271E-25  
   4.4180E+03  6.4458E-25  
   4.5105E+03  6.5547E-25  
   4.6049E+03  6.6685E-25  
   4.7013E+03  6.7877E-25  
   4.7997E+03  6.9126E-25  
   4.9001E+03  7.0436E-25  
   5.0027E+03  7.1810E-25  
   5.1074E+03  7.3253E-25  
   5.2144E+03  7.4770E-25  
   5.3235E+03  7.6366E-25  
   5.4350E+03  7.8048E-25  
   5.5487E+03  7.9823E-25  
   5.6649E+03  8.1700E-25  
   5.7835E+03  8.3687E-25  
   5.9045E+03  8.5795E-25  
   6.0281E+03  8.8036E-25  
   6.1543E+03  9.0425E-25  
   6.2832E+03  9.2976E-25  
   6.4147E+03  9.5709E-25  
   6.5490E+03  9.8641E-25  
   6.6861E+03  1.0180E-24  
   6.8260E+03  1.0520E-24  
   6.9689E+03  1.0889E-24  
   7.1148E+03  1.1287E-24  
   7.2637E+03  1.1724E-24  
   7.4158E+03  1.2203E-24  
   7.5710E+03  1.2732E-24  
   7.7295E+03  1.3318E-24  
   7.8913E+03  1.3971E-24  
   8.0565E+03  1.4705E-24  
   8.2251E+03  1.5532E-24  
   8.3973E+03  1.6472E-24  
   8.5731E+03  1.7543E-24  
   8.7526E+03  1.8773E-24  
   8.9358E+03  2.0190E-24  
   9.1228E+03  2.1830E-24  
   9.3138E+03  2.3611E-24  
   9.5088E+03  2.5824E-24  
   9.7078E+03  2.8427E-24  
   9.9110E+03  3.1488E-24  
   1.0119E+04  3.5074E-24  
   1.0330E+04  3.9346E-24  
   1.0547E+04  4.4393E-24  
   1.0767E+04  5.0364E-24  
   1.0993E+04  5.7427E-24  
   1.1223E+04  6.5777E-24  
   1.1458E+04  7.5637E-24  
   1.1698E+04  8.7257E-24  
   1.1943E+04  1.0091E-23  
   1.2193E+04  1.1692E-23  
   1.2448E+04  1.3562E-23  
   1.2708E+04  1.5737E-23  
   1.2974E+04  1.8254E-23  
   1.3246E+04  2.1152E-23  
   1.3523E+04  2.4452E-23  
   1.3806E+04  2.8183E-23  
   1.4095E+04  3.2342E-23  
   1.4390E+04  3.6915E-23  
   1.4692E+04  4.1848E-23  
   1.4999E+04  4.7043E-23  
   1.5313E+04  5.2352E-23  
   1.5634E+04  5.7595E-23  
   1.5961E+04  6.8034E-23  
   1.6295E+04  7.4475E-23  
   1.6636E+04  8.0517E-23  
   1.6984E+04  8.5922E-23  
   1.7340E+04  9.0479E-23  
   1.7703E+04  9.4084E-23  
   1.8074E+04  9.6582E-23  
   1.8452E+04  9.8025E-23  
   1.8838E+04  9.8493E-23  
   1.9232E+04  9.8112E-23  
   1.9635E+04  9.7030E-23  
   2.0046E+04  9.5404E-23  
   2.0466E+04  9.3379E-23  
   2.0894E+04  9.1087E-23  
   2.1332E+04  8.8638E-23  
   2.1778E+04  8.6122E-23  
   2.2234E+04  8.3611E-23  
   2.2699E+04  8.1160E-23  
   2.3175E+04  7.8811E-23  
   2.3660E+04  7.6594E-23  
   2.4155E+04  7.4534E-23  
   2.4661E+04  7.2642E-23  
   2.5177E+04  7.0927E-23  
   2.5704E+04  6.9400E-23  
   2.6242E+04  6.8062E-23  
   2.6791E+04  6.6909E-23  
   2.7352E+04  6.5964E-23  
   2.7925E+04  6.5174E-23  
   2.8509E+04  6.4526E-23  
   2.9106E+04  6.4077E-23  
   2.9715E+04  6.3867E-23  
   3.0337E+04  6.3797E-23  
   3.0972E+04  6.3799E-23  
   3.1621E+04  6.3854E-23  
   3.2283E+04  6.4018E-23  
   3.2958E+04  6.4265E-23  
   3.3648E+04  6.4502E-23  
   3.4353E+04  6.4831E-23  
   3.5072E+04  6.5224E-23  
   3.5806E+04  6.5691E-23  
   3.6556E+04  6.6128E-23  
   3.7321E+04  6.6765E-23  
   3.8102E+04  6.7362E-23  
   3.8900E+04  6.8088E-23  
   3.9714E+04  6.9003E-23  
   4.0545E+04  6.9902E-23  
   4.1394E+04  7.0970E-23  
   4.2260E+04  7.2257E-23  
   4.3145E+04  7.3584E-23  
   4.4048E+04  7.5163E-23  
   4.4970E+04  7.6887E-23  
   4.5912E+04  7.8792E-23  
   4.6873E+04  8.0904E-23  
   4.7854E+04  8.3208E-23  
   4.8856E+04  8.5779E-23  
   4.9878E+04  8.8609E-23  
   5.0923E+04  9.2265E-23  
   5.1989E+04  9.5902E-23  
   5.3077E+04  9.9728E-23  
   5.4188E+04  1.0392E-22  
   5.5322E+04  1.0851E-22  
   5.6480E+04  1.1351E-22  
   5.7663E+04  1.1896E-22  
   5.8870E+04  1.2492E-22  
   6.0102E+04  1.3133E-22  
   6.1360E+04  1.3821E-22  
   6.2645E+04  1.4557E-22  
   6.3956E+04  1.5346E-22  
   6.5295E+04  1.6180E-22  
   6.6662E+04  1.7057E-22  
   6.8057E+04  1.7972E-22  
   6.9482E+04  1.8902E-22  
   7.0936E+04  1.9839E-22  
   7.2421E+04  2.0770E-22  
   7.3937E+04  2.1662E-22  
   7.5485E+04  2.2548E-22  
   7.7065E+04  2.3392E-22  
   7.8678E+04  2.4188E-22  
   8.0325E+04  2.4931E-22  
   8.2007E+04  2.5611E-22  
   8.3723E+04  2.6239E-22  
   8.5476E+04  2.6810E-22  
   8.7265E+04  2.7324E-22  
   8.9092E+04  2.7782E-22  
   9.0957E+04  2.8183E-22  
   9.2861E+04  2.8526E-22  
   9.4805E+04  2.8808E-22  
   9.6790E+04  2.9030E-22  
   9.8816E+04  2.9189E-22  
   1.0088E+05  2.9268E-22  
   1.0300E+05  2.9303E-22  
   1.0515E+05  2.9204E-22  
   1.0735E+05  2.9114E-22  
   1.0960E+05  2.9010E-22  
   1.1189E+05  2.8884E-22  
   1.1424E+05  2.8758E-22  
   1.1663E+05  2.8631E-22  
   1.1907E+05  2.8522E-22  
   1.2156E+05  2.8440E-22  
   1.2411E+05  2.8393E-22  
   1.2671E+05  2.8385E-22  
   1.2936E+05  2.8417E-22  
   1.3207E+05  2.8490E-22  
   1.3483E+05  2.8601E-22  
   1.3765E+05  2.8747E-22  
   1.4053E+05  2.8923E-22  
   1.4348E+05  2.9125E-22  
   1.4648E+05  2.9347E-22  
   1.4955E+05  2.9583E-22  
   1.5268E+05  2.9829E-22  
   1.5587E+05  3.0077E-22  
   1.5913E+05  3.0324E-22  
   1.6247E+05  3.0563E-22  
   1.6587E+05  3.0791E-22  
   1.6934E+05  3.1004E-22  
   1.7288E+05  3.1202E-22  
   1.7650E+05  3.1383E-22  
   1.8020E+05  3.1550E-22  
   1.8397E+05  3.1705E-22  
   1.8782E+05  3.1852E-22  
   1.9175E+05  3.1697E-22  
   1.9577E+05  3.1856E-22  
   1.9986E+05  3.2018E-22  
   2.0405E+05  3.2180E-22  
   2.0832E+05  3.2339E-22  
   2.1268E+05  3.2491E-22  
   2.1713E+05  3.2631E-22  
   2.2168E+05  3.2749E-22  
   2.2632E+05  3.2835E-22  
   2.3106E+05  3.2877E-22  
   2.3589E+05  3.2860E-22  
   2.4083E+05  3.2768E-22  
   2.4587E+05  3.2585E-22  
   2.5102E+05  3.2294E-22  
   2.5627E+05  3.1880E-22  
   2.6164E+05  3.1335E-22  
   2.6712E+05  3.0655E-22  
   2.7271E+05  2.9843E-22  
   2.7842E+05  2.8913E-22  
   2.8424E+05  2.7886E-22  
   2.9019E+05  2.6791E-22  
   2.9627E+05  2.5660E-22  
   3.0247E+05  2.4524E-22  
   3.0880E+05  2.3411E-22  
   3.1527E+05  2.2347E-22  
   3.2187E+05  2.1348E-22  
   3.2860E+05  2.0425E-22  
   3.3548E+05  1.9583E-22  
   3.4251E+05  1.8823E-22  
   3.4968E+05  1.8142E-22  
   3.5700E+05  1.7530E-22  
   3.6447E+05  1.6997E-22  
   3.7210E+05  1.6516E-22  
   3.7989E+05  1.6101E-22  
   3.8784E+05  1.5726E-22  
   3.9596E+05  1.5400E-22  
   4.0425E+05  1.5105E-22  
   4.1271E+05  1.4849E-22  
   4.2135E+05  1.4620E-22  
   4.3017E+05  1.4419E-22  
   4.3917E+05  1.4238E-22  
   4.4837E+05  1.4073E-22  
   4.5775E+05  1.3922E-22  
   4.6733E+05  1.3780E-22  
   4.7712E+05  1.3643E-22  
   4.8710E+05  1.3509E-22  
   4.9730E+05  1.3374E-22  
   5.0771E+05  1.3204E-22  
   5.1834E+05  1.3020E-22  
   5.2919E+05  1.2828E-22  
   5.4027E+05  1.2625E-22  
   5.5158E+05  1.2407E-22  
   5.6312E+05  1.2175E-22  
   5.7491E+05  1.1929E-22  
   5.8695E+05  1.1670E-22  
   5.9923E+05  1.1402E-22  
   6.1178E+05  1.1129E-22  
   6.2458E+05  1.0858E-22  
   6.3766E+05  1.0595E-22  
   6.5101E+05  1.0344E-22  
   6.6463E+05  1.0110E-22  
   6.7855E+05  9.8953E-23  
   6.9275E+05  9.7007E-23  
   7.0725E+05  9.5266E-23  
   7.2206E+05  9.3719E-23  
   7.3717E+05  9.2348E-23  
   7.5260E+05  9.1133E-23  
   7.6836E+05  9.0048E-23  
   7.8444E+05  8.9068E-23  
   8.0086E+05  8.8168E-23  
   8.1763E+05  8.7325E-23  
   8.3474E+05  8.6515E-23  
   8.5222E+05  8.5719E-23  
   8.7006E+05  8.4917E-23  
   8.8827E+05  8.4095E-23  
   9.0687E+05  8.3239E-23  
   9.2585E+05  8.2342E-23  
   9.4523E+05  8.1398E-23  
   9.6502E+05  8.0408E-23  
   9.8522E+05  7.9377E-23  
   1.0058E+06  7.8311E-23  
   1.0269E+06  7.7221E-23  
   1.0484E+06  7.6117E-23  
   1.0703E+06  7.5135E-23  
   1.0927E+06  7.3959E-23  
   1.1156E+06  7.2816E-23  
   1.1390E+06  7.1703E-23  
   1.1628E+06  7.0623E-23  
   1.1872E+06  6.9576E-23  
   1.2120E+06  6.8559E-23  
   1.2374E+06  6.7569E-23  
   1.2633E+06  6.6602E-23  
   1.2897E+06  6.5653E-23  
   1.3167E+06  6.4715E-23  
   1.3443E+06  6.3781E-23  
   1.3724E+06  6.2844E-23  
   1.4012E+06  6.1895E-23  
   1.4305E+06  6.0927E-23  
   1.4604E+06  5.9933E-23  
   1.4910E+06  5.8905E-23  
   1.5222E+06  5.7836E-23  
   1.5541E+06  5.6723E-23  
   1.5866E+06  5.5561E-23  
   1.6198E+06  5.4347E-23  
   1.6537E+06  5.3081E-23  
   1.6884E+06  5.1764E-23  
   1.7237E+06  5.0397E-23  
   1.7598E+06  4.8983E-23  
   1.7966E+06  4.7528E-23  
   1.8342E+06  4.6038E-23  
   1.8726E+06  4.4522E-23  
   1.9118E+06  4.2991E-23  
   1.9518E+06  4.1456E-23  
   1.9927E+06  3.9929E-23  
   2.0344E+06  3.8423E-23  
   2.0770E+06  3.6948E-23  
   2.1205E+06  3.5516E-23  
   2.1649E+06  3.4134E-23  
   2.2102E+06  3.2808E-23  
   2.2565E+06  3.1543E-23  
   2.3037E+06  3.0334E-23  
   2.3519E+06  2.9203E-23  
   2.4011E+06  2.8107E-23  
   2.4514E+06  2.7088E-23  
   2.5027E+06  2.6125E-23  
   2.5551E+06  2.5228E-23  
   2.6086E+06  2.4389E-23  
   2.6632E+06  2.3609E-23  
   2.7190E+06  2.2886E-23  
   2.7759E+06  2.2217E-23  
   2.8340E+06  2.1599E-23  
   2.8933E+06  2.1030E-23  
   2.9539E+06  2.0508E-23  
   3.0157E+06  2.0026E-23  
   3.0788E+06  1.9583E-23  
   3.1433E+06  1.9176E-23  
   3.2091E+06  1.8802E-23  
   3.2763E+06  1.8459E-23  
   3.3449E+06  1.8143E-23  
   3.4149E+06  1.7855E-23  
   3.4864E+06  1.7592E-23  
   3.5593E+06  1.7353E-23  
   3.6338E+06  1.7136E-23  
   3.7099E+06  1.6945E-23  
   3.7876E+06  1.6764E-23  
   3.8669E+06  1.6611E-23  
   3.9478E+06  1.6466E-23  
   4.0304E+06  1.6348E-23  
   4.1148E+06  1.6236E-23  
   4.2010E+06  1.6147E-23  
   4.2889E+06  1.6063E-23  
   4.3787E+06  1.6002E-23  
   4.4703E+06  1.5943E-23  
   4.5639E+06  1.5903E-23  
   4.6594E+06  1.5865E-23  
   4.7570E+06  1.5844E-23  
   4.8566E+06  1.5825E-23  
   4.9582E+06  1.5822E-23  
   5.0620E+06  1.5818E-23  
   5.1680E+06  1.5829E-23  
   5.2762E+06  1.5840E-23  
   5.3866E+06  1.5864E-23  
   5.4994E+06  1.5887E-23  
   5.6145E+06  1.5920E-23  
   5.7320E+06  1.5951E-23  
   5.8520E+06  1.5992E-23  
   5.9745E+06  1.6031E-23  
   6.0996E+06  1.6077E-23  
   6.2273E+06  1.6120E-23  
   6.3576E+06  1.6170E-23  
   6.4907E+06  1.6215E-23  
   6.6266E+06  1.6266E-23  
   6.7653E+06  1.6310E-23  
   6.9069E+06  1.6360E-23  
   7.0515E+06  1.6405E-23  
   7.1991E+06  1.6453E-23  
   7.3498E+06  1.6495E-23  
   7.5037E+06  1.6540E-23  
   7.6607E+06  1.6579E-23  
   7.8211E+06  1.6621E-23  
   7.9848E+06  1.6656E-23  
   8.1520E+06  1.6693E-23  
   8.3226E+06  1.6724E-23  
   8.4968E+06  1.6756E-23  
   8.6747E+06  1.6784E-23  
   8.8563E+06  1.6806E-23  
   9.0417E+06  1.6829E-23  
   9.2310E+06  1.6846E-23  
   9.4242E+06  1.6857E-23  
   9.6215E+06  1.6868E-23  
   9.8229E+06  1.6872E-23  
   1.0029E+07  1.6869E-23  
   1.0238E+07  1.6863E-23  
   1.0453E+07  1.6850E-23  
   1.0672E+07  1.6829E-23  
   1.0895E+07  1.6803E-23  
   1.1123E+07  1.6770E-23  
   1.1356E+07  1.6730E-23  
   1.1594E+07  1.6684E-23  
   1.1836E+07  1.6632E-23  
   1.2084E+07  1.6575E-23  
   1.2337E+07  1.6512E-23  
   1.2595E+07  1.6446E-23  
   1.2859E+07  1.6378E-23  
   1.3128E+07  1.6306E-23  
   1.3403E+07  1.6236E-23  
   1.3683E+07  1.6166E-23  
   1.3970E+07  1.6097E-23  
   1.4262E+07  1.6032E-23  
   1.4561E+07  1.5970E-23  
   1.4866E+07  1.5915E-23  
   1.5177E+07  1.5864E-23  
   1.5495E+07  1.5819E-23  
   1.5819E+07  1.5782E-23  
   1.6150E+07  1.5752E-23  
   1.6488E+07  1.5729E-23  
   1.6833E+07  1.5714E-23  
   1.7186E+07  1.5706E-23  
   1.7545E+07  1.5706E-23  
   1.7913E+07  1.5713E-23  
   1.8288E+07  1.5727E-23  
   1.8671E+07  1.5748E-23  
   1.9061E+07  1.5775E-23  
   1.9460E+07  1.5813E-23  
   1.9868E+07  1.5854E-23  
   2.0284E+07  1.5900E-23  
   2.0708E+07  1.5963E-23  
   2.1142E+07  1.6022E-23  
   2.1584E+07  1.6086E-23  
   2.2036E+07  1.6155E-23  
   2.2497E+07  1.6229E-23  
   2.2968E+07  1.6307E-23  
   2.3449E+07  1.6390E-23  
   2.3940E+07  1.6478E-23  
   2.4441E+07  1.6569E-23  
   2.4953E+07  1.6664E-23  
   2.5475E+07  1.6764E-23  
   2.6008E+07  1.6868E-23  
   2.6553E+07  1.6975E-23  
   2.7109E+07  1.7085E-23  
   2.7676E+07  1.7199E-23  
   2.8256E+07  1.7316E-23  
   2.8847E+07  1.7436E-23  
   2.9451E+07  1.7561E-23  
   3.0067E+07  1.7687E-23  
   3.0697E+07  1.7817E-23  
   3.1339E+07  1.7949E-23  
   3.1995E+07  1.8085E-23  
   3.2665E+07  1.8224E-23  
   3.3349E+07  1.8365E-23  
   3.4047E+07  1.8510E-23  
   3.4760E+07  1.8656E-23  
   3.5488E+07  1.8807E-23  
   3.6230E+07  1.8958E-23  
   3.6989E+07  1.9114E-23  
   3.7763E+07  1.9271E-23  
   3.8554E+07  1.9432E-23  
   3.9361E+07  1.9595E-23  
   4.0185E+07  1.9761E-23  
   4.1026E+07  1.9928E-23  
   4.1885E+07  2.0100E-23  
   4.2761E+07  2.0272E-23  
   4.3657E+07  2.0448E-23  
   4.4570E+07  2.0626E-23  
   4.5503E+07  2.0807E-23  
   4.6456E+07  2.0989E-23  
   4.7428E+07  2.1176E-23  
   4.8421E+07  2.1363E-23  
   4.9435E+07  2.1554E-23  
   5.0470E+07  2.1746E-23  
   5.1526E+07  2.1942E-23  
   5.2605E+07  2.2139E-23  
   5.3706E+07  2.2339E-23  
   5.4830E+07  2.2541E-23  
   5.5978E+07  2.2746E-23  
   5.7150E+07  2.2952E-23  
   5.8346E+07  2.3162E-23  
   5.9568E+07  2.3374E-23  
   6.0814E+07  2.3588E-23  
   6.2087E+07  2.3804E-23  
   6.3387E+07  2.4023E-23  
   6.4714E+07  2.4244E-23  
   6.6069E+07  2.4468E-23  
   6.7452E+07  2.4693E-23  
   6.8864E+07  2.4922E-23  
   7.0305E+07  2.5152E-23  
   7.1777E+07  2.5385E-23  
   7.3280E+07  2.5620E-23  
   7.4814E+07  2.5859E-23  
   7.6380E+07  2.6099E-23  
   7.7979E+07  2.6342E-23  
   7.9611E+07  2.6586E-23  
   8.1277E+07  2.6834E-23  
   8.2979E+07  2.7084E-23  
   8.4716E+07  2.7337E-23  
   8.6489E+07  2.7592E-23  
   8.8300E+07  2.7851E-23  
   9.0148E+07  2.8111E-23  
   9.2035E+07  2.8374E-23  
   9.3962E+07  2.8640E-23  
   9.5929E+07  2.8909E-23  
